evidence_scope,tier,case_role,focal_firm,speaker,date,month,channel,title,source,lang,words,stance,cells_filled,demand_hits,supply_hits,value_sents,metric_sents,ai_linked_sents,mentions,url,file,n_tech_cur,prov_tech_cur,q_tech_cur,n_tech_fut,prov_tech_fut,q_tech_fut,n_tech_unspec,n_act_cur,prov_act_cur,q_act_cur,n_act_fut,prov_act_fut,q_act_fut,n_act_unspec,n_bnd_cur,prov_bnd_cur,q_bnd_cur,n_bnd_fut,prov_bnd_fut,q_bnd_fut,n_bnd_unspec,n_goal_cur,prov_goal_cur,q_goal_cur,n_goal_fut,prov_goal_fut,q_goal_fut,n_goal_unspec,usable,usable_reason,fit
full,C,vendor_selfpromo,Cohere,Cohere,2025-09-19,2025-09,Cohere,Akhil Bagaria - Learning Abstractions for Exploration and Planning,channel,ko,5747,neutral,5,0,2,4,3,84,Amazon(4); Philips(1); Apple(1),https://www.youtube.com/watch?v=zkOX-xHWyZ0,transcripts/channels/Cohere/Akhil_Bagaria_-_Learning_Abstractions_for_Exploration_and_Pl__zkOX-xHWyZ0.md,8,4,"이 부분은 머신 러닝의 다른 어떤 패러다임도 감히 묻지 못하는 질문, 즉 에이전트가 미래에 가치 있는 활용을 할 수 있도록 어떤 데이터를 수집해야 하는가에 대한 질문을 던집니다.",12,4,"따라서 오늘 제가 말씀드리고자 하는 핵심은, 우리가 진정으로 추구하는 효과적인 탐색은 에이전트가 세상에 대한 추상적이고 계획 가능한 모델을 습득하려는 내재적인 동기를 가질 때 달성될 수 있다는 것입니다 .",36,1,1,계층 적 강화 학습 분야에서는 에이전트에게 잘 설계된 선택지를 제공하면 학습과 계획 모두 크게 가속화될 수 있다는 사실을 오랫동안 알고 있었습니다.,0,0,,0,1,1,"이 사실은 25년 이상 알려져 왔으며, 최근 앨버타 대학교의 밀라와 함께 관련 연구 논문을 작성했는데, 한번 읽어보시기를 권합니다.",0,0,,1,2,2,"자, 여기서 탐구해야 할 질문은, 만약 제가 여러분에게 이 그래프에 노드 하나를 추가할 수 있다고 말한다면, 여러분의 목표는 그 노드를 추가하는 방식을 통해 최종적으로 결과 그래프의 상태 공간 범위를 최대한 넓히는 것입니다.",0,0,,15,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Cohere,Cohere,2025-10-10,2025-10,Cohere,Dr  Satish Viswanath  - The Case of the Hidden Signatures Designing Imaging AI to Bridge Patterns,channel,en,11333,anti_washing,6,0,0,1,0,41,Microsoft(10); Orange(1); LinkedIn(1); Meta(1); Arm(1),https://www.youtube.com/watch?v=XXvLdk2PYXQ,transcripts/channels/Cohere/Dr_Satish_Viswanath_-_The_Case_of_the_Hidden_Signatures_Desi__XXvLdk2PYXQ.md,6,4,So we've spoken a lot about radiomics about extracting patterns from the images but you know I also mentioned at the start that we can take the images we can actually run them through uh neural networks or deep learning models.,8,4,These are some of the questions we're going to try to pose to the radiomics deep learning models that we're going to be talking about today.,7,1,1,So we've spoken a lot about computational imaging about uh disease assessment about how we can enable more interpretable AI markers for predicting prognosticating assessing response and then evaluating the generalizability of these predictors to minimize the i…,0,0,,1,1,1,So what if we looked at for example clinical variables that are being acquired for these patients.,0,0,,0,1,1,So over here we used it with a vision transformer.,1,1,"Um, so yes, today's session will be focusing mostly on AI and medical imaging and and OMIX interpretability and clinical translation deployment which is like a core part of our community's uh mission.",0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,C,vendor_selfpromo,Google,Google,2026-07,2026-07,IBM,"AI isn’t digital transformation, and leaders need to understand why",keyword,ko,5871,anti_washing,5,17,7,0,2,53,Google(8); Netflix(2); Microsoft(2); IKEA(1); Walmart(1),https://www.youtube.com/watch?v=eZ1NizUx9U4,"transcripts/2026-07-21/AI_isn’t_digital_transformation,_and_leaders_need_to_underst__eZ1NizUx9U4.md",7,4,"그래서 머신러닝, 인공지능 등 관련 수업을 듣기 시작했는데, 곧 그런 것들이 전혀 필요 없다는 걸 깨달았어요.",3,3,"쇼핑 목록을 만들고, 레시피를 구상하고, 그 외 여러 가지 작업을 해야 하는데, 이 모든 것을 개별 에이전트들이 서로 조율하면서 처리한다고 생각해 보세요.",23,2,2,저희는 종종 업무 흐름을 자동화하려는 고객들과 협업합니다.,1,1,예를 들어 전체 워크플로우를 에이전트로 처리하고 싶다고 가정해 봅시다.,10,0,0,,0,0,,1,2,2,"그런데 비전문가인 제가 깨달은 정말 놀라운 사실은, 이 시스템을 제대로 작동시키고 전문가가 되려면 도대체 무엇을 알아야 하는가 하는 것이었습니다.",0,0,,0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Google,Google,2026-06-25,2026-06,Google Cloud Tech,What's new in Looker: Empowering business users in the governed agentic era,channel,ko,4718,anti_washing,6,1,16,0,1,49,Google(10); Snowflake(1),https://www.youtube.com/watch?v=u72ZSc8jLg4,transcripts/channels/Google_Cloud_Tech/What's_new_in_Looker_Empowering_business_users_in_the_govern__u72ZSc8jLg4.md,7,4,저희는 작년 4분기에 BI 에이전트를 출시했습니다.,10,4,"첫째, 대시 보드 에이전트 출시를 발표하게 되어 매우 기쁩니다 .",24,2,2,우리는 조직이 인사이트를 쉽게 도출하고 공유할 수 있도록 깔끔하고 AI 기반의 셀프 서비스 환경을 구축했습니다.,1,1,이제 대시보드 에이전트를 통해 강력한 대화형 기능을 시각적 BI 워크플로에 직접 통합할 수 있습니다.,10,0,0,,2,2,이제 시스템은 사용자의 의도를 진정으로 이해하기 위해 적절한 후속 질문을 던지는 협력적인 사고 파트너 역할을 합니다 .,2,0,0,,1,1,저희는 인공 지능 기능과 사용자 인터페이스 제어라는 제품 비전에 대해 자주 이야기할 것입니다.,4,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Google,Google,2026-04-23,2026-04,Google Developers,Fireside chat on an agentic simulation: Race Condition,channel,ko,6091,anti_washing,6,1,18,1,0,85,Google(21); Apple(1),https://www.youtube.com/watch?v=WYPdz3OZfuQ,transcripts/channels/Google_Developers/Fireside_chat_on_an_agentic_simulation_Race_Condition__WYPdz3OZfuQ.md,16,4,그리고 저희가 집중하고 있는 많은 제품들은 Gemini Enterprise Agent Platform이라고 부르는 것들을 중심으로 구성되어 있습니다.,6,4,"하지만 클라우드 측, 즉 백엔드 시스템 측에서도 에이전트 와 자율 에이전트를 실행하는 데 필요한 스킬들을 통합하고 있습니다.",56,4,3,"클라이언트가 서버를 호출하는 방식이지만, 사실 저희가 이렇게 설계한 이유는 모든 것이 마치 상담원들이 해석할 수 있는 채팅 메시지처럼 작동할 수 있음을 보여주기 위함이었습니다.",0,0,,7,1,1,"이는 플랫폼 서비스 모음일 뿐만 아니라, 대규모 에이전트 시스템 구축을 지원하기 위해 저희가 개발한 오픈 소스 표준, 프레임워크 및 프로토콜도 포함합니다 .",0,0,,0,1,1,"음, 그런데 제가 강조하고 싶은 또 다른 흥미로운 점이 있는데, 이건 우리가 이 프로젝트를 함께 진행하고 전체 에이전트 백엔드가 어떻게 작동할지에 대한 비전을 구상하기 시작했을 때 제가 미처 깨닫지 못했던 부분입니다.",2,2,구글 클라우드에서는 보안에 대한 공동 책임 모델을 지향합니다.,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Google,Google,2025-11-26,2025-11,Google Developers,Vibe coding and context engineering with ADK,channel,ko,5665,neutral,6,0,7,1,0,132,Google(9); Microsoft(4); Netflix(1),https://www.youtube.com/watch?v=a7nJeXk6VxU,transcripts/channels/Google_Developers/Vibe_coding_and_context_engineering_with_ADK__a7nJeXk6VxU.md,24,4,여기 확장 프로그램 탭으로 이동해서 Gemini CLI를 입력하면 Gemini CLI가 나타 납니다.,52,4,인공지능 에이전트가 주어진 작업을 효과적으로 수행할 수 있도록 이러한 모든 요소가 실시간으로 입력되는지 확인해야 합니다 .,48,1,1,또 하나 유용한 점은 일부 기능을 테스트하기 위해 상담원에게 전달할 수 있는 몇 가지 프롬프트를 알려줬다는 것입니다 .,3,3,"이 워크플로우를 본격적으로 구축하기 전에, 이 영상에는 전문 용어가 없어야 할 것 같아요, 그렇죠?",1,0,0,,2,2,인수가 실제 값 자체인지 확인한 다음 비용으로 변환할 수 있도록 해야 합니다.,2,0,0,,1,1,"이를 위해서는 직접 적절한 파일을 지정하거나, 시간이 지남에 따라 지속적으로 세부 조정되고 업데이트되는 프로젝트 요약 파일을 만들어 AI 에이전트가 어디에 집중해야 할지 정확히 알 수 있도록 해야 합니다 .",4,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Hugging Face,Hugging Face,2026-01-12,2026-01,Hugging Face,OpenAI Agents SDK Crash Course (with Hugging Face Models),channel,en,4480,neutral,6,0,10,0,1,62,OpenAI(20); Hugging Face(9); Microsoft(6),https://www.youtube.com/watch?v=kKc0FwiuRg8,transcripts/channels/Hugging_Face/OpenAI_Agents_SDK_Crash_Course_(with_Hugging_Face_Models)__kKc0FwiuRg8.md,10,4,And inside traces right here as you can see we have all of our agent runs and this one right here is the one that just happened a few minutes ago.,53,4,"And just to tell you a little bit more about the popularity of this framework, let me show you that among the most popular SDKs for agent creation, actually OpenAI Agents is the one that is growing the fastest with 73% growth in daily downloads over a 90-day p…",1,1,1,"Let's suppose that each one has its own very specific set of tools, very specific set of instructions and workflows, etc.",13,4,"You have the handoffs, which is a way to have one agent delegate a task to another agent, which may be more prepared for that task because of the tools or system prompt.",1,0,0,,1,1,"And in my case, I'm also going to be installing Lite LLM because that is the integration that we're going to need in order to run our open source models from Hugging Face.",0,0,0,,3,3,"The objective of this framework is of course to make things much more simple and minimalist, and it works with a very small set of primitives as I'm going to show you in just a moment.",0,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Intel,Intel,2025-06-25,2025-06,Intel,Designing Empathetic AI: The Future of Human-Centered Technology | Intel,channel,en,6098,neutral,6,0,3,0,1,54,Microsoft(15); Intel(4); Google(2); Apple(1); Amazon(1),https://www.youtube.com/watch?v=atZ1lRqE8wY,transcripts/channels/Intel/Designing_Empathetic_AI_The_Future_of_Human-Centered_Technol__atZ1lRqE8wY.md,1,1,So we have a whole agent architecture for interacting with structured data.,3,3,How do you approach fine-tuning and orchestration to meet different enterprise needs especially in regulated industries?,1,1,1,"Um, what organizational assumptions do leaders need to let go of in order to fully harness AI in their workflows?",4,3,Um and so using AI ends up um fundamentally changing the processes and the workflows in organizations if we do it right.,1,0,0,,1,1,Um so maybe you have a database full of um procurement information all your vendors all your suppliers all the products you buy.,0,0,0,,1,1,Um and so that our goal in delivering the inflection AI enterprise suite is to be able to deliver something to a company where they can say hey I understand how my employees day one are actually going to immediately get value.,1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,C,vendor_selfpromo,Intel,Intel,2025-05-01,2025-05,Intel,Reimagining Productivity with AI-Ready Devices | Intel,channel,ko,2811,anti_washing,5,16,5,1,1,39,Microsoft(14); Intel(4),https://www.youtube.com/watch?v=yKTDS5RxAmQ,transcripts/channels/Intel/Reimagining_Productivity_with_AI-Ready_Devices_Intel__yKTDS5RxAmQ.md,11,4,지금은 Copilot Plus PC 카테고리에 집중하고 있습니다.,1,1,"기업 전략을 수립할 때, 이사회에서 시작하든 , 아니면 직원들이 생성형 AI를 사용하고 싶어하는 등, AI 전략이 필요하든 간에, 기업은 AI 전략을 수립해야 합니다.",11,0,0,,0,0,,1,1,1,서피스는 모바일 월드 콩그레스(MWC)와 통신사 파트너십에서도 소개되었습니다.,0,0,,0,2,2,"최고야."" 음, 지금은 서비스 부문의 글로벌 시장 진출 전략을 이끌고 계시는데요 .",2,2,"그래서 우리는 AI 도입, 즉 조직 구성원들이 AI를 사용하도록 하려면 AI 디바이스 전략이 필요하다는 이야기를 합니다.",2,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,Intel,Intel,2025-04-15,2025-04,Intel,The AI-Powered Enterprise: Insights from Lumen Technologies | Intel,channel,ko,2432,anti_washing,6,4,0,0,0,34,Intel(6); OpenAI(1); Microsoft(1),https://www.youtube.com/watch?v=JUfwnwpbx0M,transcripts/channels/Intel/The_AI-Powered_Enterprise_Insights_from_Lumen_Technologies_I__JUfwnwpbx0M.md,2,2,"저희는 AI에 최적화된 인프라, 즉 멀티클라우드 인프라를 구현하는 데 앞장서고 있으며, 이것이 바로 저희가 세상 에서 어떤 역할을 해야 하는지에 대한 저희의 생각입니다.",1,1,그러기 위해서는 적절한 기술 스택을 갖춘 AI 지원 인프라가 필수적입니다 .,4,0,0,,2,2,"자율주행차, 의료, 제조, 금융 서비스와 같은 중요한 산업을 생각해 보면, 추론 능력을 갖추고 경쟁 우위를 확보할 수 있다면 기술 배포와 통합을 더 빠르게 진행할 수 있고, 이를 통해 AI 분야에서 선두에 설 수 있습니다.",2,1,1,그래서 저는 루멘이 인공지능 기능을 발전시키기 위해 현재 인텔과 어떤 종류의 파트너십을 진행하고 있는지 궁금합니다.,0,0,,1,1,1,그러니까 모든 비즈니스 리더에게 있어서 가장 중요한 것은 AI 목표를 비즈니스 목표와 일치시키는 것입니다.,3,3,"책임감 있는 AI 사용을 보장하고, 올바른 방식으로 사용하고 있는지 확인해야 하며, 전략을 수립해야 합니다.",1,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
full,B,vendor_selfpromo,McKinsey,McKinsey,2026-08,2026-08,CXOTalk,"Enterprise AI Strategy and CEO Leadership, with McKinsey & Company | CXOTalk #851",keyword,en,7836,anti_washing,6,2,0,1,0,37,Microsoft(35); Moderna(5); McKinsey(2); LinkedIn(1); Cohere(1),https://www.youtube.com/watch?v=uTRKdCY4HdE,"transcripts/2026-08-03/Enterprise_AI_Strategy_and_CEO_Leadership,_with_McKinsey_&_C__uTRKdCY4HdE.md",1,1,"Another key consideration is risks.&nbsp;&nbsp; Boards, management teams, and CEOs are thinking&nbsp; about the risks of AI - unfettered access to it,&nbsp;&nbsp; use on the front line of generative AI.",1,1,"There are other related risks as well.&nbsp;&nbsp; One fascinating question many thoughtful CEOs&nbsp; and management teams are considering is: As we&nbsp;&nbsp; use more generative AI in our companies,&nbsp; how do we ensure we're still developing&nbsp;&nbsp;…",1,0,0,,2,2,"But having&nbsp;&nbsp; a sense of what returns will look like often leads&nbsp; people to focus on earlier areas where there can&nbsp;&nbsp; be clear impact - training and onboarding,&nbsp; for example.",1,0,0,,1,1,Try to create&nbsp;&nbsp; optionality with partners for the longer term.,1,1,1,"I keep coming back&nbsp; to thinking about hard-to-reverse decisions made&nbsp;&nbsp; under uncertainty that create enterprise value.&nbsp; We often offer that as a definition of strategy,&nbsp;&nbsp; but all three of those terms apply acutely to AI.&nbsp; The…",6,4,"But having&nbsp;&nbsp; a sense of what returns will look like often leads&nbsp; people to focus on earlier areas where there can&nbsp;&nbsp; be clear impact - training and onboarding,&nbsp; for example.",7,N,역할 부적합(공급측 제품 발화 또는 초점 조직 없는 일반론),17
